# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-06 06:14:12 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104500 CHARLES RIVER AT WALTHAM, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104500
#            TS   parameter     statistic     Description
#         64222       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64222_00060_00003	64222_00060_00003_cd
USGS	01104500	1970-06-18	160	A
USGS	01104500	1970-06-19	144	A
USGS	01104500	1970-06-20	129	A
USGS	01104500	1970-06-21	123	A
USGS	01104500	1970-06-22	121	A
USGS	01104500	1970-06-23	117	A
USGS	01104500	1970-06-24	116	A
USGS	01104500	1970-06-25	109	A
USGS	01104500	1970-06-26	119	A
USGS	01104500	1970-06-27	153	A
USGS	01104500	1970-06-28	138	A
USGS	01104500	1970-06-29	133	A
USGS	01104500	1970-06-30	133	A
USGS	01104500	1970-07-01	127	A
USGS	01104500	1970-07-02	123	A
USGS	01104500	1970-07-03	119	A
USGS	01104500	1970-07-04	146	A
USGS	01104500	1970-07-05	160	A
USGS	01104500	1970-07-06	141	A
USGS	01104500	1970-07-07	134	A
USGS	01104500	1970-07-08	123	A
USGS	01104500	1970-07-09	108	A
USGS	01104500	1970-07-10	98.0	A
USGS	01104500	1970-07-11	90.0	A
USGS	01104500	1970-07-12	85.0	A
USGS	01104500	1970-07-13	82.0	A
USGS	01104500	1970-07-14	78.0	A
USGS	01104500	1970-07-15	75.0	A
USGS	01104500	1970-07-16	90.0	A
USGS	01104500	1970-07-17	92.0	A
USGS	01104500	1970-07-18	90.0	A
USGS	01104500	1970-07-19	86.0	A
USGS	01104500	1970-07-20	82.0	A
USGS	01104500	1970-07-21	79.0	A
USGS	01104500	1970-07-22	76.0	A
USGS	01104500	1970-07-23	74.0	A
USGS	01104500	1970-07-24	71.0	A
USGS	01104500	1970-07-25	68.0	A
USGS	01104500	1970-07-26	66.0	A
USGS	01104500	1970-07-27	64.0	A
USGS	01104500	1970-07-28	62.0	A
USGS	01104500	1970-07-29	58.0	A
USGS	01104500	1970-07-30	61.0	A
USGS	01104500	1970-07-31	58.0	A
USGS	01104500	1970-08-01	53.0	A
USGS	01104500	1970-08-02	53.0	A
USGS	01104500	1970-08-03	49.0	A
USGS	01104500	1970-08-04	45.0	A
USGS	01104500	1970-08-05	43.0	A
USGS	01104500	1970-08-06	41.0	A
USGS	01104500	1970-08-07	40.0	A
USGS	01104500	1970-08-08	39.0	A
USGS	01104500	1970-08-09	38.0	A
USGS	01104500	1970-08-10	36.0	A
USGS	01104500	1970-08-11	35.0	A
USGS	01104500	1970-08-12	62.0	A
USGS	01104500	1970-08-13	61.0	A
USGS	01104500	1970-08-14	50.0	A
USGS	01104500	1970-08-15	44.0	A
USGS	01104500	1970-08-16	41.0	A
USGS	01104500	1970-08-17	66.0	A
USGS	01104500	1970-08-18	77.0	A
USGS	01104500	1970-08-19	64.0	A
USGS	01104500	1970-08-20	79.0	A
USGS	01104500	1970-08-21	199	A
USGS	01104500	1970-08-22	158	A
USGS	01104500	1970-08-23	207	A
USGS	01104500	1970-08-24	288	A
USGS	01104500	1970-08-25	237	A
USGS	01104500	1970-08-26	214	A
USGS	01104500	1970-08-27	185	A
USGS	01104500	1970-08-28	167	A
USGS	01104500	1970-08-29	147	A
USGS	01104500	1970-08-30	114	A
USGS	01104500	1970-08-31	95.0	A
USGS	01104500	1970-09-01	80.0	A
USGS	01104500	1970-09-02	67.0	A
USGS	01104500	1970-09-03	62.0	A
USGS	01104500	1970-09-04	68.0	A
USGS	01104500	1970-09-05	62.0	A
USGS	01104500	1970-09-06	54.0	A
USGS	01104500	1970-09-07	51.0	A
USGS	01104500	1970-09-08	48.0	A
USGS	01104500	1970-09-09	48.0	A
USGS	01104500	1970-09-10	56.0	A
USGS	01104500	1970-09-11	52.0	A
USGS	01104500	1970-09-12	48.0	A
USGS	01104500	1970-09-13	46.0	A
USGS	01104500	1970-09-14	44.0	A
USGS	01104500	1970-09-15	72.0	A
USGS	01104500	1970-09-16	99.0	A
USGS	01104500	1970-09-17	76.0	A
USGS	01104500	1970-09-18	86.0	A
USGS	01104500	1970-09-19	103	A
USGS	01104500	1970-09-20	83.0	A
USGS	01104500	1970-09-21	72.0	A
USGS	01104500	1970-09-22	67.0	A
USGS	01104500	1970-09-23	62.0	A
USGS	01104500	1970-09-24	54.0	A
USGS	01104500	1970-09-25	49.0	A
USGS	01104500	1970-09-26	45.0	A
USGS	01104500	1970-09-27	54.0	A
USGS	01104500	1970-09-28	64.0	A
USGS	01104500	1970-09-29	56.0	A
USGS	01104500	1970-09-30	55.0	A
USGS	01104500	1970-10-01	52.0	A
USGS	01104500	1970-10-02	50.0	A
USGS	01104500	1970-10-03	53.0	A
USGS	01104500	1970-10-04	72.0	A
USGS	01104500	1970-10-05	61.0	A
USGS	01104500	1970-10-06	56.0	A
USGS	01104500	1970-10-07	54.0	A
USGS	01104500	1970-10-08	54.0	A
USGS	01104500	1970-10-09	52.0	A
USGS	01104500	1970-10-10	50.0	A
USGS	01104500	1970-10-11	50.0	A
USGS	01104500	1970-10-12	48.0	A
USGS	01104500	1970-10-13	45.0	A
USGS	01104500	1970-10-14	49.0	A
USGS	01104500	1970-10-15	50.0	A
USGS	01104500	1970-10-16	71.0	A
USGS	01104500	1970-10-17	71.0	A
USGS	01104500	1970-10-18	65.0	A
USGS	01104500	1970-10-19	63.0	A
USGS	01104500	1970-10-20	62.0	A
USGS	01104500	1970-10-21	60.0	A
USGS	01104500	1970-10-22	59.0	A
USGS	01104500	1970-10-23	123	A
USGS	01104500	1970-10-24	182	A
USGS	01104500	1970-10-25	162	A
USGS	01104500	1970-10-26	173	A
USGS	01104500	1970-10-27	170	A
USGS	01104500	1970-10-28	160	A
USGS	01104500	1970-10-29	141	A
USGS	01104500	1970-10-30	124	A
USGS	01104500	1970-10-31	114	A
USGS	01104500	1970-11-01	103	A
USGS	01104500	1970-11-02	103	A
USGS	01104500	1970-11-03	229	A
USGS	01104500	1970-11-04	213	A
USGS	01104500	1970-11-05	334	A
USGS	01104500	1970-11-06	197	A
USGS	01104500	1970-11-07	226	A
USGS	01104500	1970-11-08	213	A
USGS	01104500	1970-11-09	194	A
USGS	01104500	1970-11-10	182	A
USGS	01104500	1970-11-11	182	A
USGS	01104500	1970-11-12	168	A
USGS	01104500	1970-11-13	157	A
USGS	01104500	1970-11-14	191	A
USGS	01104500	1970-11-15	236	A
USGS	01104500	1970-11-16	276	A
USGS	01104500	1970-11-17	280	A
USGS	01104500	1970-11-18	276	A
USGS	01104500	1970-11-19	268	A
USGS	01104500	1970-11-20	247	A
USGS	01104500	1970-11-21	276	A
USGS	01104500	1970-11-22	254	A
USGS	01104500	1970-11-23	261	A
USGS	01104500	1970-11-24	258	A
USGS	01104500	1970-11-25	233	A
USGS	01104500	1970-11-26	216	A
USGS	01104500	1970-11-27	197	A
USGS	01104500	1970-11-28	185	A
USGS	01104500	1970-11-29	176	A
USGS	01104500	1970-11-30	162	A
USGS	01104500	1970-12-01	160	A
USGS	01104500	1970-12-02	162	A
USGS	01104500	1970-12-03	146	A
USGS	01104500	1970-12-04	197	A
USGS	01104500	1970-12-05	197	A
USGS	01104500	1970-12-06	210	A
USGS	01104500	1970-12-07	203	A
USGS	01104500	1970-12-08	194	A
USGS	01104500	1970-12-09	191	A
USGS	01104500	1970-12-10	182	A
USGS	01104500	1970-12-11	168	A
USGS	01104500	1970-12-12	165	A
USGS	01104500	1970-12-13	151	A
USGS	01104500	1970-12-14	154	A
USGS	01104500	1970-12-15	162	A
USGS	01104500	1970-12-16	154	A
USGS	01104500	1970-12-17	272	A
USGS	01104500	1970-12-18	386	A
USGS	01104500	1970-12-19	368	A
USGS	01104500	1970-12-20	368	A
USGS	01104500	1970-12-21	373	A
USGS	01104500	1970-12-22	338	A
USGS	01104500	1970-12-23	306	A
USGS	01104500	1970-12-24	302	A
USGS	01104500	1970-12-25	295	A
USGS	01104500	1970-12-26	295	A
USGS	01104500	1970-12-27	280	A
USGS	01104500	1970-12-28	260	A
USGS	01104500	1970-12-29	250	A
USGS	01104500	1970-12-30	230	A
USGS	01104500	1970-12-31	220	A
USGS	01104500	1971-01-01	210	A
USGS	01104500	1971-01-02	200	A
USGS	01104500	1971-01-03	195	A
USGS	01104500	1971-01-04	190	A
USGS	01104500	1971-01-05	210	A
USGS	01104500	1971-01-06	220	A
USGS	01104500	1971-01-07	230	A
USGS	01104500	1971-01-08	230	A
USGS	01104500	1971-01-09	225	A
USGS	01104500	1971-01-10	220	A
USGS	01104500	1971-01-11	210	A
USGS	01104500	1971-01-12	200	A
USGS	01104500	1971-01-13	190	A
USGS	01104500	1971-01-14	179	A
USGS	01104500	1971-01-15	170	A
USGS	01104500	1971-01-16	165	A
USGS	01104500	1971-01-17	157	A
USGS	01104500	1971-01-18	149	A
USGS	01104500	1971-01-19	144	A
USGS	01104500	1971-01-20	139	A
USGS	01104500	1971-01-21	131	A
USGS	01104500	1971-01-22	126	A
USGS	01104500	1971-01-23	124	A
USGS	01104500	1971-01-24	121	A
USGS	01104500	1971-01-25	124	A
USGS	01104500	1971-01-26	144	A
USGS	01104500	1971-01-27	162	A
USGS	01104500	1971-01-28	160	A
USGS	01104500	1971-01-29	162	A
USGS	01104500	1971-01-30	170	A
USGS	01104500	1971-01-31	170	A
USGS	01104500	1971-02-01	162	A
USGS	01104500	1971-02-02	157	A
USGS	01104500	1971-02-03	149	A
USGS	01104500	1971-02-04	136	A
USGS	01104500	1971-02-05	131	A
USGS	01104500	1971-02-06	144	A
USGS	01104500	1971-02-07	144	A
USGS	01104500	1971-02-08	154	A
USGS	01104500	1971-02-09	233	A
USGS	01104500	1971-02-10	229	A
USGS	01104500	1971-02-11	216	A
USGS	01104500	1971-02-12	220	A
USGS	01104500	1971-02-13	247	A
USGS	01104500	1971-02-14	465	A
USGS	01104500	1971-02-15	415	A
USGS	01104500	1971-02-16	386	A
USGS	01104500	1971-02-17	391	A
USGS	01104500	1971-02-18	415	A
USGS	01104500	1971-02-19	435	A
USGS	01104500	1971-02-20	460	A
USGS	01104500	1971-02-21	475	A
USGS	01104500	1971-02-22	450	A
USGS	01104500	1971-02-23	485	A
USGS	01104500	1971-02-24	515	A
USGS	01104500	1971-02-25	495	A
USGS	01104500	1971-02-26	485	A
USGS	01104500	1971-02-27	535	A
USGS	01104500	1971-02-28	595	A
USGS	01104500	1971-03-01	628	A
USGS	01104500	1971-03-02	666	A
USGS	01104500	1971-03-03	782	A
USGS	01104500	1971-03-04	782	A
USGS	01104500	1971-03-05	746	A
USGS	01104500	1971-03-06	794	A
USGS	01104500	1971-03-07	776	A
USGS	01104500	1971-03-08	776	A
USGS	01104500	1971-03-09	728	A
USGS	01104500	1971-03-10	694	A
USGS	01104500	1971-03-11	683	A
USGS	01104500	1971-03-12	661	A
USGS	01104500	1971-03-13	628	A
USGS	01104500	1971-03-14	617	A
USGS	01104500	1971-03-15	611	A
USGS	01104500	1971-03-16	666	A
USGS	01104500	1971-03-17	699	A
USGS	01104500	1971-03-18	699	A
USGS	01104500	1971-03-19	722	A
USGS	01104500	1971-03-20	837	A
USGS	01104500	1971-03-21	818	A
USGS	01104500	1971-03-22	794	A
USGS	01104500	1971-03-23	758	A
USGS	01104500	1971-03-24	694	A
USGS	01104500	1971-03-25	666	A
USGS	01104500	1971-03-26	661	A
USGS	01104500	1971-03-27	628	A
USGS	01104500	1971-03-28	589	A
USGS	01104500	1971-03-29	551	A
USGS	01104500	1971-03-30	505	A
USGS	01104500	1971-03-31	460	A
USGS	01104500	1971-04-01	430	A
USGS	01104500	1971-04-02	410	A
USGS	01104500	1971-04-03	410	A
USGS	01104500	1971-04-04	382	A
USGS	01104500	1971-04-05	359	A
USGS	01104500	1971-04-06	355	A
USGS	01104500	1971-04-07	440	A
USGS	01104500	1971-04-08	490	A
USGS	01104500	1971-04-09	505	A
USGS	01104500	1971-04-10	510	A
USGS	01104500	1971-04-11	500	A
USGS	01104500	1971-04-12	495	A
USGS	01104500	1971-04-13	480	A
USGS	01104500	1971-04-14	455	A
USGS	01104500	1971-04-15	420	A
USGS	01104500	1971-04-16	405	A
USGS	01104500	1971-04-17	391	A
USGS	01104500	1971-04-18	368	A
USGS	01104500	1971-04-19	382	A
USGS	01104500	1971-04-20	364	A
USGS	01104500	1971-04-21	350	A
USGS	01104500	1971-04-22	334	A
USGS	01104500	1971-04-23	326	A
USGS	01104500	1971-04-24	326	A
USGS	01104500	1971-04-25	310	A
USGS	01104500	1971-04-26	291	A
USGS	01104500	1971-04-27	280	A
USGS	01104500	1971-04-28	268	A
USGS	01104500	1971-04-29	299	A
USGS	01104500	1971-04-30	306	A
USGS	01104500	1971-05-01	306	A
USGS	01104500	1971-05-02	314	A
USGS	01104500	1971-05-03	359	A
USGS	01104500	1971-05-04	380	A
USGS	01104500	1971-05-05	390	A
USGS	01104500	1971-05-06	390	A
USGS	01104500	1971-05-07	380	A
USGS	01104500	1971-05-08	370	A
USGS	01104500	1971-05-09	360	A
USGS	01104500	1971-05-10	390	A
USGS	01104500	1971-05-11	400	A
USGS	01104500	1971-05-12	410	A
USGS	01104500	1971-05-13	450	A
USGS	01104500	1971-05-14	465	A
USGS	01104500	1971-05-15	448	A
USGS	01104500	1971-05-16	468	A
USGS	01104500	1971-05-17	539	A
USGS	01104500	1971-05-18	529	A
USGS	01104500	1971-05-19	525	A
USGS	01104500	1971-05-20	523	A
USGS	01104500	1971-05-21	507	A
USGS	01104500	1971-05-22	486	A
USGS	01104500	1971-05-23	450	A
USGS	01104500	1971-05-24	417	A
USGS	01104500	1971-05-25	387	A
USGS	01104500	1971-05-26	347	A
USGS	01104500	1971-05-27	316	A
USGS	01104500	1971-05-28	253	A
USGS	01104500	1971-05-29	253	A
USGS	01104500	1971-05-30	245	A
USGS	01104500	1971-05-31	241	A
USGS	01104500	1971-06-01	232	A
USGS	01104500	1971-06-02	224	A
USGS	01104500	1971-06-03	197	A
USGS	01104500	1971-06-04	214	A
USGS	01104500	1971-06-05	209	A
USGS	01104500	1971-06-06	200	A
USGS	01104500	1971-06-07	193	A
USGS	01104500	1971-06-08	190	A
USGS	01104500	1971-06-09	216	A
USGS	01104500	1971-06-10	197	A
USGS	01104500	1971-06-11	187	A
USGS	01104500	1971-06-12	178	A
USGS	01104500	1971-06-13	167	A
USGS	01104500	1971-06-14	155	A
USGS	01104500	1971-06-15	143	A
USGS	01104500	1971-06-16	135	A
USGS	01104500	1971-06-17	125	A
USGS	01104500	1971-06-18	119	A
USGS	01104500	1971-06-19	112	A
USGS	01104500	1971-06-20	106	A
USGS	01104500	1971-06-21	104	A
USGS	01104500	1971-06-22	109	A
USGS	01104500	1971-06-23	98.0	A
USGS	01104500	1971-06-24	93.0	A
USGS	01104500	1971-06-25	89.0	A
USGS	01104500	1971-06-26	93.0	A
USGS	01104500	1971-06-27	87.0	A
USGS	01104500	1971-06-28	86.0	A
USGS	01104500	1971-06-29	81.0	A
USGS	01104500	1971-06-30	70.0	A
USGS	01104500	1971-07-01	72.0	A
USGS	01104500	1971-07-02	91.0	A
USGS	01104500	1971-07-03	82.0	A
USGS	01104500	1971-07-04	75.0	A
USGS	01104500	1971-07-05	70.0	A
USGS	01104500	1971-07-06	66.0	A
USGS	01104500	1971-07-07	62.0	A
USGS	01104500	1971-07-08	57.0	A
USGS	01104500	1971-07-09	56.0	A
USGS	01104500	1971-07-10	51.0	A
USGS	01104500	1971-07-11	47.0	A
USGS	01104500	1971-07-12	43.0	A
USGS	01104500	1971-07-13	43.0	A
USGS	01104500	1971-07-14	47.0	A
USGS	01104500	1971-07-15	43.0	A
USGS	01104500	1971-07-16	41.0	A
USGS	01104500	1971-07-17	41.0	A
USGS	01104500	1971-07-18	45.0	A
USGS	01104500	1971-07-19	46.0	A
USGS	01104500	1971-07-20	65.0	A
USGS	01104500	1971-07-21	62.0	A
USGS	01104500	1971-07-22	57.0	A
USGS	01104500	1971-07-23	56.0	A
USGS	01104500	1971-07-24	54.0	A
USGS	01104500	1971-07-25	51.0	A
USGS	01104500	1971-07-26	49.0	A
USGS	01104500	1971-07-27	50.0	A
USGS	01104500	1971-07-28	44.0	A
USGS	01104500	1971-07-29	41.0	A
USGS	01104500	1971-07-30	65.0	A
USGS	01104500	1971-07-31	106	A
USGS	01104500	1971-08-01	86.0	A
USGS	01104500	1971-08-02	70.0	A
USGS	01104500	1971-08-03	67.0	A
USGS	01104500	1971-08-04	68.0	A
USGS	01104500	1971-08-05	65.0	A
USGS	01104500	1971-08-06	58.0	A
USGS	01104500	1971-08-07	50.0	A
USGS	01104500	1971-08-08	45.0	A
USGS	01104500	1971-08-09	42.0	A
USGS	01104500	1971-08-10	40.0	A
USGS	01104500	1971-08-11	51.0	A
USGS	01104500	1971-08-12	66.0	A
USGS	01104500	1971-08-13	47.0	A
USGS	01104500	1971-08-14	36.0	A
USGS	01104500	1971-08-15	29.0	A
USGS	01104500	1971-08-16	24.0	A
USGS	01104500	1971-08-17	20.0	A
USGS	01104500	1971-08-18	23.0	A
USGS	01104500	1971-08-19	35.0	A
USGS	01104500	1971-08-20	39.0	A
USGS	01104500	1971-08-21	34.0	A
USGS	01104500	1971-08-22	29.0	A
USGS	01104500	1971-08-23	26.0	A
USGS	01104500	1971-08-24	22.0	A
USGS	01104500	1971-08-25	21.0	A
USGS	01104500	1971-08-26	20.0	A
USGS	01104500	1971-08-27	31.0	A
USGS	01104500	1971-08-28	35.0	A
USGS	01104500	1971-08-29	20.0	A
USGS	01104500	1971-08-30	24.0	A
USGS	01104500	1971-08-31	28.0	A
USGS	01104500	1971-09-01	31.0	A
USGS	01104500	1971-09-02	32.0	A
USGS	01104500	1971-09-03	31.0	A
USGS	01104500	1971-09-04	29.0	A
USGS	01104500	1971-09-05	27.0	A
USGS	01104500	1971-09-06	24.0	A
USGS	01104500	1971-09-07	25.0	A
USGS	01104500	1971-09-08	27.0	A
USGS	01104500	1971-09-09	31.0	A
USGS	01104500	1971-09-10	28.0	A
USGS	01104500	1971-09-11	22.0	A
USGS	01104500	1971-09-12	31.0	A
USGS	01104500	1971-09-13	33.0	A
USGS	01104500	1971-09-14	77.0	A
USGS	01104500	1971-09-15	71.0	A
USGS	01104500	1971-09-16	62.0	A
USGS	01104500	1971-09-17	65.0	A
USGS	01104500	1971-09-18	66.0	A
USGS	01104500	1971-09-19	60.0	A
USGS	01104500	1971-09-20	52.0	A
USGS	01104500	1971-09-21	55.0	A
USGS	01104500	1971-09-22	46.0	A
USGS	01104500	1971-09-23	41.0	A
USGS	01104500	1971-09-24	35.0	A
USGS	01104500	1971-09-25	31.0	A
USGS	01104500	1971-09-26	31.0	A
USGS	01104500	1971-09-27	29.0	A
USGS	01104500	1971-09-28	28.0	A
USGS	01104500	1971-09-29	29.0	A
USGS	01104500	1971-09-30	25.0	A
USGS	01104500	1971-10-01	25.0	A
USGS	01104500	1971-10-02	27.0	A
USGS	01104500	1971-10-03	23.0	A
USGS	01104500	1971-10-04	23.0	A
USGS	01104500	1971-10-05	22.0	A
USGS	01104500	1971-10-06	24.0	A
USGS	01104500	1971-10-07	34.0	A
USGS	01104500	1971-10-08	33.0	A
USGS	01104500	1971-10-09	31.0	A
USGS	01104500	1971-10-10	83.0	A
USGS	01104500	1971-10-11	119	A
USGS	01104500	1971-10-12	83.0	A
USGS	01104500	1971-10-13	85.0	A
USGS	01104500	1971-10-14	91.0	A
USGS	01104500	1971-10-15	89.0	A
USGS	01104500	1971-10-16	79.0	A
USGS	01104500	1971-10-17	67.0	A
USGS	01104500	1971-10-18	61.0	A
USGS	01104500	1971-10-19	55.0	A
USGS	01104500	1971-10-20	50.0	A
USGS	01104500	1971-10-21	47.0	A
USGS	01104500	1971-10-22	44.0	A
USGS	01104500	1971-10-23	39.0	A
USGS	01104500	1971-10-24	38.0	A
USGS	01104500	1971-10-25	72.0	A
USGS	01104500	1971-10-26	69.0	A
USGS	01104500	1971-10-27	64.0	A
USGS	01104500	1971-10-28	71.0	A
USGS	01104500	1971-10-29	77.0	A
USGS	01104500	1971-10-30	72.0	A
USGS	01104500	1971-10-31	64.0	A
USGS	01104500	1971-11-01	62.0	A
USGS	01104500	1971-11-02	103	A
USGS	01104500	1971-11-03	108	A
USGS	01104500	1971-11-04	119	A
USGS	01104500	1971-11-05	134	A
USGS	01104500	1971-11-06	136	A
USGS	01104500	1971-11-07	141	A
USGS	01104500	1971-11-08	112	A
USGS	01104500	1971-11-09	99.0	A
USGS	01104500	1971-11-10	95.0	A
USGS	01104500	1971-11-11	89.0	A
USGS	01104500	1971-11-12	72.0	A
USGS	01104500	1971-11-13	61.0	A
USGS	01104500	1971-11-14	58.0	A
USGS	01104500	1971-11-15	55.0	A
USGS	01104500	1971-11-16	56.0	A
USGS	01104500	1971-11-17	59.0	A
USGS	01104500	1971-11-18	61.0	A
USGS	01104500	1971-11-19	62.0	A
USGS	01104500	1971-11-20	61.0	A
USGS	01104500	1971-11-21	67.0	A
USGS	01104500	1971-11-22	101	A
USGS	01104500	1971-11-23	93.0	A
USGS	01104500	1971-11-24	87.0	A
USGS	01104500	1971-11-25	236	A
USGS	01104500	1971-11-26	291	A
USGS	01104500	1971-11-27	268	A
USGS	01104500	1971-11-28	306	A
USGS	01104500	1971-11-29	310	A
USGS	01104500	1971-11-30	415	A
USGS	01104500	1971-12-01	330	A
USGS	01104500	1971-12-02	306	A
USGS	01104500	1971-12-03	299	A
USGS	01104500	1971-12-04	283	A
USGS	01104500	1971-12-05	254	A
USGS	01104500	1971-12-06	229	A
USGS	01104500	1971-12-07	240	A
USGS	01104500	1971-12-08	223	A
USGS	01104500	1971-12-09	220	A
USGS	01104500	1971-12-10	226	A
USGS	01104500	1971-12-11	226	A
USGS	01104500	1971-12-12	216	A
USGS	01104500	1971-12-13	200	A
USGS	01104500	1971-12-14	191	A
USGS	01104500	1971-12-15	203	A
USGS	01104500	1971-12-16	203	A
USGS	01104500	1971-12-17	194	A
USGS	01104500	1971-12-18	191	A
USGS	01104500	1971-12-19	188	A
USGS	01104500	1971-12-20	179	A
USGS	01104500	1971-12-21	168	A
USGS	01104500	1971-12-22	151	A
USGS	01104500	1971-12-23	139	A
USGS	01104500	1971-12-24	154	A
USGS	01104500	1971-12-25	162	A
USGS	01104500	1971-12-26	173	A
USGS	01104500	1971-12-27	179	A
USGS	01104500	1971-12-28	179	A
USGS	01104500	1971-12-29	176	A
USGS	01104500	1971-12-30	179	A
USGS	01104500	1971-12-31	182	A
USGS	01104500	1972-01-01	165	A
USGS	01104500	1972-01-02	179	A
USGS	01104500	1972-01-03	220	A
USGS	01104500	1972-01-04	220	A
USGS	01104500	1972-01-05	258	A
USGS	01104500	1972-01-06	247	A
USGS	01104500	1972-01-07	250	A
USGS	01104500	1972-01-08	247	A
USGS	01104500	1972-01-09	233	A
USGS	01104500	1972-01-10	258	A
USGS	01104500	1972-01-11	261	A
USGS	01104500	1972-01-12	280	A
USGS	01104500	1972-01-13	299	A
USGS	01104500	1972-01-14	310	A
USGS	01104500	1972-01-15	306	A
USGS	01104500	1972-01-16	282	A
USGS	01104500	1972-01-17	248	A
USGS	01104500	1972-01-18	236	A
USGS	01104500	1972-01-19	230	A
USGS	01104500	1972-01-20	215	A
USGS	01104500	1972-01-21	210	A
USGS	01104500	1972-01-22	202	A
USGS	01104500	1972-01-23	201	A
USGS	01104500	1972-01-24	225	A
USGS	01104500	1972-01-25	241	A
USGS	01104500	1972-01-26	223	A
USGS	01104500	1972-01-27	215	A
USGS	01104500	1972-01-28	213	A
USGS	01104500	1972-01-29	195	A
USGS	01104500	1972-01-30	183	A
USGS	01104500	1972-01-31	169	A
USGS	01104500	1972-02-01	160	A
USGS	01104500	1972-02-02	155	A
USGS	01104500	1972-02-03	162	A
USGS	01104500	1972-02-04	419	A
USGS	01104500	1972-02-05	349	A
USGS	01104500	1972-02-06	342	A
USGS	01104500	1972-02-07	354	A
USGS	01104500	1972-02-08	337	A
USGS	01104500	1972-02-09	312	A
USGS	01104500	1972-02-10	284	A
USGS	01104500	1972-02-11	257	A
USGS	01104500	1972-02-12	226	A
USGS	01104500	1972-02-13	243	A
USGS	01104500	1972-02-14	334	A
USGS	01104500	1972-02-15	331	A
USGS	01104500	1972-02-16	362	A
USGS	01104500	1972-02-17	379	A
USGS	01104500	1972-02-18	376	A
USGS	01104500	1972-02-19	338	A
USGS	01104500	1972-02-20	237	A
USGS	01104500	1972-02-21	245	A
USGS	01104500	1972-02-22	299	A
USGS	01104500	1972-02-23	277	A
USGS	01104500	1972-02-24	259	A
USGS	01104500	1972-02-25	235	A
USGS	01104500	1972-02-26	234	A
USGS	01104500	1972-02-27	225	A
USGS	01104500	1972-02-28	229	A
USGS	01104500	1972-02-29	253	A
USGS	01104500	1972-03-01	314	A
USGS	01104500	1972-03-02	391	A
USGS	01104500	1972-03-03	819	A
USGS	01104500	1972-03-04	859	A
USGS	01104500	1972-03-05	778	A
USGS	01104500	1972-03-06	761	A
USGS	01104500	1972-03-07	890	A
USGS	01104500	1972-03-08	1210	A
USGS	01104500	1972-03-09	1140	A
USGS	01104500	1972-03-10	1090	A
USGS	01104500	1972-03-11	1040	A
USGS	01104500	1972-03-12	1050	A
USGS	01104500	1972-03-13	984	A
USGS	01104500	1972-03-14	1010	A
USGS	01104500	1972-03-15	893	A
USGS	01104500	1972-03-16	718	A
USGS	01104500	1972-03-17	1130	A
USGS	01104500	1972-03-18	1410	A
USGS	01104500	1972-03-19	1410	A
USGS	01104500	1972-03-20	1390	A
USGS	01104500	1972-03-21	1410	A
USGS	01104500	1972-03-22	1500	A
USGS	01104500	1972-03-23	1630	A
USGS	01104500	1972-03-24	1540	A
USGS	01104500	1972-03-25	1420	A
USGS	01104500	1972-03-26	1330	A
USGS	01104500	1972-03-27	1250	A
USGS	01104500	1972-03-28	1170	A
USGS	01104500	1972-03-29	1090	A
USGS	01104500	1972-03-30	967	A
USGS	01104500	1972-03-31	764	A
USGS	01104500	1972-04-01	770	A
USGS	01104500	1972-04-02	752	A
USGS	01104500	1972-04-03	694	A
USGS	01104500	1972-04-04	650	A
USGS	01104500	1972-04-05	606	A
USGS	01104500	1972-04-06	578	A
USGS	01104500	1972-04-07	540	A
USGS	01104500	1972-04-08	515	A
USGS	01104500	1972-04-09	485	A
USGS	01104500	1972-04-10	475	A
USGS	01104500	1972-04-11	346	A
USGS	01104500	1972-04-12	445	A
USGS	01104500	1972-04-13	377	A
USGS	01104500	1972-04-14	382	A
USGS	01104500	1972-04-15	368	A
USGS	01104500	1972-04-16	382	A
USGS	01104500	1972-04-17	445	A
USGS	01104500	1972-04-18	410	A
USGS	01104500	1972-04-19	395	A
USGS	01104500	1972-04-20	435	A
USGS	01104500	1972-04-21	460	A
USGS	01104500	1972-04-22	445	A
USGS	01104500	1972-04-23	589	A
USGS	01104500	1972-04-24	611	A
USGS	01104500	1972-04-25	595	A
USGS	01104500	1972-04-26	584	A
USGS	01104500	1972-04-27	573	A
USGS	01104500	1972-04-28	545	A
USGS	01104500	1972-04-29	520	A
